sample_id,page_id,source,mutation,protocol_id,family,intent,variant,extension,status,attempts,target_ids,severity_nominal,severity_achieved,detail,verified_change,verified_label,calib_include,n_diff_pixels,diff_frac,shape_mismatch,diff_bbox,tokenizer,g0_parse,tokens_orig,tokens_comp,reduction_pct,g1_tokens,docH_orig,docH_comp,height_delta_px,g2_height,text_ratio,g3_text,n_boxes_orig,n_boxes_comp,iou_mean,center_shift_max,n_unmatched,g4_blocks,deltae_p95,deltae_max,g5_color,ssim_diag,g6_lpips,pixel_identical,accepted,accepted_visual,accepted_full,ssim_canvas
we00081__x1_legacy_whitespace_regex__default,we00081,webcode2m,x1_legacy_whitespace_regex,X1,source,probe,default,True,ok,1.0,,,,legacy >\s+< collapse,True,1.0,False,3249.0,0.001813,False,"28,211,378,223",qwen2.5-vl,True,4687.0,4681.0,0.128,True,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,0.9986,4.11,0.0,True,0.0,0.056,True,0.99764,True,False,True,True,True,0.99764
we00082__m1_delete_text_block__default,we00082,webcode2m,m1_delete_text_block,M1,structure,breaking,default,False,ok,1.0,55,,,deleted <p id=55 1262x21>,True,1.0,True,118421.0,0.068837,True,"8,949,1271,1295",qwen2.5-vl,True,2671.0,2615.0,2.097,True,1344.0,1305.0,39.0,False,0.99005,False,32.0,31.0,0.6799,39.0,1.0,False,0.0,0.064,True,0.97288,True,False,False,False,False,0.97367
we00082__m2_corrupt_text__default,we00082,webcode2m,m2_corrupt_text,M2,text,breaking,default,False,ok,1.0,53,0.3,,corrupted 19/64 chars in <p id=53 1262x21>,True,1.0,True,6611.0,0.003843,False,"9,910,708,926",qwen2.5-vl,True,2671.0,2681.0,-0.374,False,1344.0,1344.0,0.0,True,0.9844,False,32.0,32.0,0.9996,4.48,0.0,True,0.004,0.114,True,0.99389,True,False,False,False,False,0.99389
we00082__m3_shift_element__px8,we00082,webcode2m,m3_shift_element,M3,geometry,breaking,px8,False,ok,3.0,75,8.0,,margin-left 0->8px on <div id=75 1264x202>,True,1.0,True,5356.0,0.003113,False,"32,1153,209,1295",qwen2.5-vl,True,2671.0,2681.0,-0.374,False,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,0.9717,8.0,0.0,False,0.0,0.0,True,0.99429,True,False,False,False,False,0.99429
we00082__m3_shift_element__px16,we00082,webcode2m,m3_shift_element,M3,geometry,breaking,px16,False,ok,1.0,44,16.0,,margin-left 0->16px on <span id=44 34x15>,True,1.0,True,617.0,0.000359,False,"24,728,81,748",qwen2.5-vl,True,2671.0,2682.0,-0.412,False,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,0.9733,16.0,0.0,False,0.0,1.355,True,0.99937,True,False,False,False,False,0.99937
we00082__m3_shift_element__px32,we00082,webcode2m,m3_shift_element,M3,geometry,breaking,px32,False,ok,1.0,17,32.0,,margin-left 0->32px on <li id=17 1224x21>,True,1.0,True,774.0,0.00045,False,"32,85,132,97",qwen2.5-vl,True,2671.0,2682.0,-0.412,False,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,0.9762,32.0,0.0,False,0.0,0.0,True,0.99904,True,False,False,False,False,0.99904
we00082__m4_recolor_element__de2,we00082,webcode2m,m4_recolor_element,M4,color,breaking,de2,False,ok,1.0,51,2.0,2.048,"bg rgb(250, 250, 250) -> rgb(252,250,246) dE00=2.048 on <div id=51 1264x234>",True,1.0,True,289664.0,0.168378,False,"9,831,1270,1062",qwen2.5-vl,True,2671.0,2691.0,-0.749,False,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,1.665,1.984,True,0.99995,True,False,False,True,False,0.99995
we00082__m4_recolor_element__de5,we00082,webcode2m,m4_recolor_element,M4,color,breaking,de5,False,ok,1.0,2,5.0,4.99,"bg rgb(44, 62, 80) -> rgb(53,61,69) dE00=4.99 on <div id=2 1264x137>",True,1.0,True,170739.0,0.099248,False,"8,8,1271,144",qwen2.5-vl,True,2671.0,2690.0,-0.711,False,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,3.793,4.909,False,0.99912,True,False,False,False,False,0.99912
we00082__m4_recolor_element__de10,we00082,webcode2m,m4_recolor_element,M4,color,breaking,de10,False,ok,1.0,32,10.0,9.76,"bg rgb(0, 0, 178) -> rgb(87,0,136) dE00=9.76 on <a id=32 432x55>",True,1.0,True,21127.0,0.012281,False,"8,369,440,423",qwen2.5-vl,True,2671.0,2690.0,-0.711,False,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,0.0,9.191,False,0.99667,True,False,False,False,False,0.99667
we00082__m5_fontsize_bump__minus2,we00082,webcode2m,m5_fontsize_bump,M5,typography,breaking,minus2,False,ok,1.0,69,-2.0,,font-size 13.3333->11.3333px on <span id=69 103x15>,True,1.0,True,2793.0,0.001624,False,"15,1064,195,1133",qwen2.5-vl,True,2671.0,2687.0,-0.599,False,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,0.9737,15.56,0.0,False,0.423,1.706,True,0.9982,True,False,False,False,False,0.9982
we00082__m5_fontsize_bump__plus2,we00082,webcode2m,m5_fontsize_bump,M5,typography,breaking,plus2,False,ok,1.0,35,2.0,,font-size 25.6->27.6px on <p id=35 1209x57>,True,1.0,True,125133.0,0.072415,True,"8,453,1271,1301",qwen2.5-vl,True,2671.0,2682.0,-0.412,False,1344.0,1350.0,6.0,False,1.0,True,32.0,32.0,0.7605,101.04,0.0,False,0.156,2.49,True,0.87662,True,False,False,False,False,0.87717
we00082__m6_remove_loadbearing_wrapper__default,we00082,webcode2m,m6_remove_loadbearing_wrapper,M6,structure,breaking,default,False,ok,1.0,53,,,unwrapped load-bearing <p id=53 1262x21>,True,1.0,True,27510.0,0.015991,True,"8,909,1271,1295",qwen2.5-vl,True,2671.0,2659.0,0.449,True,1344.0,1341.0,3.0,False,1.0,True,32.0,31.0,0.912,3.0,1.0,False,0.0,0.072,True,0.97314,True,False,False,False,False,0.9732
we00082__m7_swap_siblings__default,we00082,webcode2m,m7_swap_siblings,M7,structure,breaking,default,False,ok,1.0,41;38,,,swapped siblings id=41<->id=38 under id=37,True,1.0,True,2428.0,0.001411,False,"8,652,65,748",qwen2.5-vl,True,2671.0,2671.0,0.0,False,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,0.9062,75.8,0.0,False,0.0,0.0,True,0.99812,True,False,False,False,False,0.99812
we00082__m8_delete_image__default,we00082,webcode2m,m8_delete_image,M8,structure,breaking,default,True,ok,1.0,74,,,deleted <img id=74 64x64>,True,1.0,True,77860.0,0.045259,True,"8,1064,201,1294",qwen2.5-vl,True,2671.0,2622.0,1.835,True,1344.0,1295.0,49.0,False,1.0,True,32.0,31.0,0.7742,49.0,1.0,False,0.0,0.0,True,0.9872,True,False,False,False,False,0.98734
we00082__s1_strip_comments__default,we00082,webcode2m,s1_strip_comments,S1,source,safe,default,False,na,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we00082__s2_reorder_attributes__default,we00082,webcode2m,s2_reorder_attributes,S2,source,safe,default,False,ok,1.0,,,,reordered attrs on 62 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,2671.0,2671.0,0.0,False,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,False,True,False,1.0
we00082__s3_requote_attributes__default,we00082,webcode2m,s3_requote_attributes,S3,source,safe,default,False,ok,1.0,,,,unquoted attrs in 101 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,2671.0,2601.0,2.621,True,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00082__s4_collapse_neutral_wrapper__default,we00082,webcode2m,s4_collapse_neutral_wrapper,S4,structure,safe,default,False,ok,1.0,46,,,collapsed neutral <div id=46 1264x18>,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,2671.0,2655.0,0.599,True,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00082__s5_remove_display_none__default,we00082,webcode2m,s5_remove_display_none,S5,structure,safe,default,False,na,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we00082__s6_reminify__default,we00082,webcode2m,s6_reminify,S6,source,safe,default,False,ok,1.0,,,,minify-html pass,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,2671.0,2339.0,12.43,True,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00082__x1_legacy_whitespace_regex__default,we00082,webcode2m,x1_legacy_whitespace_regex,X1,source,probe,default,True,ok,1.0,,,,legacy >\s+< collapse,True,1.0,False,512.0,0.000298,False,"128,1064,195,1127",qwen2.5-vl,True,2671.0,2662.0,0.337,True,1344.0,1344.0,0.0,True,1.0,True,32.0,32.0,0.9959,4.45,0.0,True,0.0,0.0,True,0.99939,True,False,True,True,True,0.99939
we00083__m1_delete_text_block__default,we00083,webcode2m,m1_delete_text_block,M1,structure,breaking,default,False,ok,1.0,128,,,deleted <strong id=128 125x15>,True,1.0,True,7717.0,0.002778,False,"245,1121,1099,1191",qwen2.5-vl,True,7209.0,7192.0,0.236,True,2170.0,2170.0,0.0,True,0.99691,True,124.0,123.0,0.9982,4.62,1.0,False,0.006,2.691,True,0.99506,True,False,False,False,False,0.99506
we00083__m2_corrupt_text__default,we00083,webcode2m,m2_corrupt_text,M2,text,breaking,default,False,ok,1.0,149,0.3,,corrupted 3/11 chars in <h2 id=149 1024x36>,True,1.0,True,1161.0,0.000418,False,"174,1279,269,1297",qwen2.5-vl,True,7209.0,7212.0,-0.042,False,2170.0,2170.0,0.0,True,0.99891,True,124.0,124.0,1.0,0.0,0.0,True,0.0,0.038,True,0.99933,True,False,False,True,False,0.99933
we00083__m3_shift_element__px8,we00083,webcode2m,m3_shift_element,M3,geometry,breaking,px8,False,ok,1.0,157,8.0,,margin-left 0->8px on <li id=157 1024x23>,True,1.0,True,2201.0,0.000792,False,"128,1410,450,1422",qwen2.5-vl,True,7209.0,7219.0,-0.139,False,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,0.9996,8.0,0.0,False,0.0,0.0,True,0.99879,True,False,False,False,False,0.99879
we00083__m3_shift_element__px16,we00083,webcode2m,m3_shift_element,M3,geometry,breaking,px16,False,ok,1.0,198,16.0,,margin-left 0->16px on <div id=198 491x177>,True,1.0,True,3610.0,0.0013,False,"370,1797,862,1809",qwen2.5-vl,True,7209.0,7220.0,-0.153,False,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,0.9925,16.0,0.0,False,0.0,0.0,True,0.99788,True,False,False,False,False,0.99788
we00083__m3_shift_element__px32,we00083,webcode2m,m3_shift_element,M3,geometry,breaking,px32,False,ok,1.0,166,32.0,,margin-left 0->32px on <li id=166 1024x23>,True,1.0,True,2043.0,0.000736,False,"127,1531,414,1540",qwen2.5-vl,True,7209.0,7220.0,-0.153,False,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,0.9906,32.0,0.0,False,0.0,0.0,True,0.99862,True,False,False,False,False,0.99862
we00083__m4_recolor_element__de2,we00083,webcode2m,m4_recolor_element,M4,color,breaking,de2,False,ok,1.0,191,2.0,2.111,"bg rgb(34, 34, 34) -> rgb(35,34,31) dE00=2.111 on <footer id=191 1280x81>",True,1.0,True,101316.0,0.036476,False,"0,1730,1279,1810",qwen2.5-vl,True,7209.0,7228.0,-0.264,False,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,1.941,True,0.99995,True,False,False,True,False,0.99995
we00083__m4_recolor_element__de5,we00083,webcode2m,m4_recolor_element,M4,color,breaking,de5,False,ok,1.0,145,5.0,5.288,"bg rgb(221, 221, 221) -> rgb(226,221,210) dE00=5.288 on <button id=145 70x40>",True,1.0,True,2557.0,0.000921,False,"1082,1206,1151,1245",qwen2.5-vl,True,7209.0,7231.0,-0.305,False,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,4.688,True,0.99999,True,False,False,True,False,0.99999
we00083__m4_recolor_element__de10,we00083,webcode2m,m4_recolor_element,M4,color,breaking,de10,False,ok,1.0,145,10.0,10.145,"bg rgb(221, 221, 221) -> rgb(231,220,196) dE00=10.145 on <button id=145 70x40>",True,1.0,True,2557.0,0.000921,False,"1082,1206,1151,1245",qwen2.5-vl,True,7209.0,7231.0,-0.305,False,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,9.115,False,0.99995,True,False,False,False,False,0.99995
we00083__m5_fontsize_bump__minus2,we00083,webcode2m,m5_fontsize_bump,M5,typography,breaking,minus2,False,ok,1.0,16,-2.0,,font-size 14->12px on <a id=16 52x47>,True,1.0,True,3800.0,0.001368,False,"0,35,1279,81",qwen2.5-vl,True,7209.0,7220.0,-0.153,False,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,0.9936,7.45,0.0,False,0.0,1.356,True,0.9964,True,False,False,False,False,0.9964
we00083__m5_fontsize_bump__plus2,we00083,webcode2m,m5_fontsize_bump,M5,typography,breaking,plus2,False,ok,1.0,131,2.0,,font-size 13.3333->15.3333px on <strong id=131 56x15>,True,1.0,True,38428.0,0.013829,True,"0,1121,1279,2003",qwen2.5-vl,True,7209.0,7225.0,-0.222,False,2170.0,2171.0,1.0,True,1.0,True,124.0,124.0,0.9583,4.2,0.0,True,0.0,1.957,True,0.97315,True,False,False,True,False,0.97316
we00083__m6_remove_loadbearing_wrapper__default,we00083,webcode2m,m6_remove_loadbearing_wrapper,M6,structure,breaking,default,False,ok,1.0,17,,,unwrapped load-bearing <li id=17 111x47>,True,1.0,True,2718.0,0.000979,False,"819,35,1130,87",qwen2.5-vl,True,7209.0,7168.0,0.569,True,2170.0,2170.0,0.0,True,1.0,True,124.0,123.0,0.9756,111.47,1.0,False,0.0,0.248,True,0.99809,True,False,False,False,False,0.99809
we00083__m7_swap_siblings__default,we00083,webcode2m,m7_swap_siblings,M7,structure,breaking,default,False,ok,1.0,17;13,,,swapped siblings id=17<->id=13 under id=10,True,1.0,True,1846.0,0.000665,False,"883,35,1130,47",qwen2.5-vl,True,7209.0,7209.0,0.0,False,2170.0,2170.0,0.0,True,0.99421,False,124.0,124.0,0.9783,185.59,0.0,False,0.0,0.182,True,0.99888,True,False,False,False,False,0.99888
we00083__m8_delete_image__default,we00083,webcode2m,m8_delete_image,M8,structure,breaking,default,True,na,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we00083__s1_strip_comments__default,we00083,webcode2m,s1_strip_comments,S1,source,safe,default,False,na,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we00083__s2_reorder_attributes__default,we00083,webcode2m,s2_reorder_attributes,S2,source,safe,default,False,ok,1.0,,,,reordered attrs on 122 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7209.0,7209.0,0.0,False,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,False,True,False,1.0
we00083__s3_requote_attributes__default,we00083,webcode2m,s3_requote_attributes,S3,source,safe,default,False,ok,1.0,,,,unquoted attrs in 245 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7209.0,7071.0,1.914,True,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00083__s4_collapse_neutral_wrapper__default,we00083,webcode2m,s4_collapse_neutral_wrapper,S4,structure,safe,default,False,ok,1.0,143,,,collapsed neutral <div id=143 1024x40>,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7209.0,7188.0,0.291,True,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00083__s5_remove_display_none__default,we00083,webcode2m,s5_remove_display_none,S5,structure,safe,default,False,ok,1.0,239,,,removed display:none subtree <span id=239 0x0>,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7209.0,7195.0,0.194,True,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00083__s6_reminify__default,we00083,webcode2m,s6_reminify,S6,source,safe,default,False,ok,1.0,,,,minify-html pass,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,7209.0,6257.0,13.206,True,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00083__x1_legacy_whitespace_regex__default,we00083,webcode2m,x1_legacy_whitespace_regex,X1,source,probe,default,True,ok,1.0,,,,legacy >\s+< collapse,False,0.0,False,0.0,0.0,False,,qwen2.5-vl,True,7209.0,7204.0,0.069,True,2170.0,2170.0,0.0,True,1.0,True,124.0,124.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00084__m1_delete_text_block__default,we00084,webcode2m,m1_delete_text_block,M1,structure,breaking,default,False,ok,1.0,169,,,deleted <div id=169 1238x14>,True,1.0,True,38312.0,0.021379,True,"13,1359,1266,1379",qwen2.5-vl,True,4687.0,4669.0,0.384,True,1400.0,1385.0,15.0,False,0.99428,False,75.0,74.0,0.9956,7.42,1.0,False,0.0,0.149,True,0.99537,True,False,False,False,False,0.99515
we00084__m2_corrupt_text__default,we00084,webcode2m,m2_corrupt_text,M2,text,breaking,default,False,ok,1.0,134,0.3,,corrupted 6/21 chars in <b id=134 156x13>,True,1.0,True,809.0,0.000451,False,"29,1100,177,1110",qwen2.5-vl,True,4687.0,4696.0,-0.192,False,1400.0,1400.0,0.0,True,0.99703,True,75.0,75.0,0.9993,4.2,0.0,True,0.0,0.736,True,0.99929,True,False,False,True,False,0.99929
we00084__m3_shift_element__px8,we00084,webcode2m,m3_shift_element,M3,geometry,breaking,px8,False,ok,2.0,51,8.0,,margin-left 0->8px on <div id=51 1252x32>,True,1.0,True,9.0,5e-06,False,"14,437,22,437",qwen2.5-vl,True,4687.0,4697.0,-0.213,False,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,0.9866,8.0,0.0,False,0.0,0.0,True,0.99998,True,False,False,False,False,0.99998
we00084__m3_shift_element__px16,we00084,webcode2m,m3_shift_element,M3,geometry,breaking,px16,False,ok,1.0,84,16.0,,margin-left 0->16px on <b id=84 75x13>,True,1.0,True,542.0,0.000302,False,"21,683,112,691",qwen2.5-vl,True,4687.0,4698.0,-0.235,False,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,0.9954,16.0,0.0,False,0.0,0.0,True,0.9994,True,False,False,False,False,0.9994
we00084__m3_shift_element__px32,we00084,webcode2m,m3_shift_element,M3,geometry,breaking,px32,False,ok,3.0,1,32.0,,margin-left 12.7969->44.7969px on <div id=1 1254x1359>,True,1.0,True,143754.0,0.079047,True,"12,20,1279,1379",qwen2.5-vl,True,4687.0,4703.0,-0.341,False,1400.0,1400.0,0.0,False,1.0,True,75.0,75.0,0.6744,32.0,0.0,False,0.0,0.0,True,0.90489,True,False,False,False,False,0.90401
we00084__m4_recolor_element__de2,we00084,webcode2m,m4_recolor_element,M4,color,breaking,de2,False,ok,1.0,97,2.0,1.582,"bg rgb(249, 246, 231) -> rgb(251,246,227) dE00=1.582 on <td id=97 1248x39>",True,1.0,True,49377.0,0.027554,False,"16,801,1263,840",qwen2.5-vl,True,4687.0,4709.0,-0.469,False,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,1.0,0.0,0.0,True,0.0,1.55,True,0.99994,True,False,False,True,False,0.99994
we00084__m4_recolor_element__de5,we00084,webcode2m,m4_recolor_element,M4,color,breaking,de5,False,ok,1.0,112,5.0,4.862,"bg rgb(249, 246, 231) -> rgb(255,245,217) dE00=4.862 on <td id=112 1248x39>",True,1.0,True,49676.0,0.027721,False,"16,926,1263,965",qwen2.5-vl,True,4687.0,4709.0,-0.469,False,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,1.0,0.0,0.0,True,0.0,4.805,True,0.99943,True,False,False,True,False,0.99943
we00084__m4_recolor_element__de10,we00084,webcode2m,m4_recolor_element,M4,color,breaking,de10,False,ok,1.0,48,10.0,9.979,"bg rgb(246, 241, 216) -> rgb(255,240,176) dE00=9.979 on <td id=48 1248x15>",True,1.0,True,18720.0,0.010446,False,"16,371,1263,385",qwen2.5-vl,True,4687.0,4709.0,-0.469,False,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,1.0,0.0,0.0,True,0.0,9.979,False,0.99909,True,False,False,False,False,0.99909
we00084__m5_fontsize_bump__minus2,we00084,webcode2m,m5_fontsize_bump,M5,typography,breaking,minus2,False,ok,1.0,23,-2.0,,font-size 11->9px on <font id=23 125x13>,True,1.0,True,127526.0,0.071113,True,"12,173,1266,1380",qwen2.5-vl,True,4687.0,4697.0,-0.213,False,1400.0,1401.0,1.0,True,1.0,True,75.0,75.0,0.9064,11.38,0.0,False,0.01,1.675,True,0.85428,True,False,False,False,False,0.85439
we00084__m5_fontsize_bump__plus2,we00084,webcode2m,m5_fontsize_bump,M5,typography,breaking,plus2,False,ok,1.0,72,2.0,,font-size 11->13px on <td id=72 1248x39>,True,1.0,True,3985.0,0.002224,False,"21,600,396,627",qwen2.5-vl,True,4687.0,4698.0,-0.235,False,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,0.9958,20.01,0.0,False,0.0,1.167,True,0.99567,True,False,False,False,False,0.99567
we00084__m6_remove_loadbearing_wrapper__default,we00084,webcode2m,m6_remove_loadbearing_wrapper,M6,structure,breaking,default,False,ok,1.0,9,,,unwrapped load-bearing <p id=9 1250x28>,True,1.0,True,412067.0,0.229948,True,"12,95,1266,1379",qwen2.5-vl,True,4687.0,4677.0,0.213,True,1400.0,1386.0,14.0,False,1.0,True,75.0,75.0,0.2303,1052.7,0.0,False,0.61,1.663,True,0.68706,True,False,False,False,False,0.6902
we00084__m7_swap_siblings__default,we00084,webcode2m,m7_swap_siblings,M7,structure,breaking,default,False,ok,1.0,45;46,,,swapped siblings id=45<->id=46 under id=44,True,1.0,True,6156.0,0.003435,False,"195,340,520,358",qwen2.5-vl,True,4687.0,4687.0,0.0,False,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,0.9955,6.0,0.0,False,0.0,11.322,False,0.99736,True,False,False,False,False,0.99736
we00084__m8_delete_image__default,we00084,webcode2m,m8_delete_image,M8,structure,breaking,default,True,ok,1.0,25,,,deleted <img id=25 16x16>,True,1.0,True,137090.0,0.076501,True,"12,209,1266,1379",qwen2.5-vl,True,4687.0,4669.0,0.384,True,1400.0,1399.0,1.0,True,1.0,True,75.0,74.0,0.8971,16.0,1.0,False,0.037,0.644,True,0.84595,True,False,False,False,False,0.84606
we00084__s1_strip_comments__default,we00084,webcode2m,s1_strip_comments,S1,source,safe,default,False,na,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we00084__s2_reorder_attributes__default,we00084,webcode2m,s2_reorder_attributes,S2,source,safe,default,False,ok,1.0,,,,reordered attrs on 57 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,4687.0,4687.0,0.0,False,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,False,True,False,1.0
we00084__s3_requote_attributes__default,we00084,webcode2m,s3_requote_attributes,S3,source,safe,default,False,ok,1.0,,,,unquoted attrs in 171 tags,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,4687.0,4596.0,1.942,True,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00084__s4_collapse_neutral_wrapper__default,we00084,webcode2m,s4_collapse_neutral_wrapper,S4,structure,safe,default,False,unsafe_safe,1.0,169,,,collapsed neutral <div id=169 1238x14>,True,1.0,False,38843.0,0.021676,True,"13,1344,1266,1379",qwen2.5-vl,True,4687.0,4674.0,0.277,True,1400.0,1385.0,15.0,False,1.0,True,75.0,74.0,0.9956,7.42,1.0,False,0.0,0.483,True,0.99443,True,False,False,False,False,0.99422
we00084__s5_remove_display_none__default,we00084,webcode2m,s5_remove_display_none,S5,structure,safe,default,False,na,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we00084__s6_reminify__default,we00084,webcode2m,s6_reminify,S6,source,safe,default,False,ok,1.0,,,,minify-html pass,False,0.0,True,0.0,0.0,False,,qwen2.5-vl,True,4687.0,3969.0,15.319,True,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,1.0,0.0,0.0,True,0.0,0.0,True,1.0,True,True,True,True,True,1.0
we00084__x1_legacy_whitespace_regex__default,we00084,webcode2m,x1_legacy_whitespace_regex,X1,source,probe,default,True,ok,1.0,,,,legacy >\s+< collapse,True,1.0,False,3249.0,0.001813,False,"28,211,378,223",qwen2.5-vl,True,4687.0,4681.0,0.128,True,1400.0,1400.0,0.0,True,1.0,True,75.0,75.0,0.9986,4.11,0.0,True,0.0,0.056,True,0.99764,True,False,True,True,True,0.99764
we00085__m1_delete_text_block__default,we00085,webcode2m,m1_delete_text_block,M1,structure,breaking,default,False,ok,1.0,46,,,deleted <a id=46 36x15>,True,1.0,True,801.0,0.000747,False,"275,356,403,365",qwen2.5-vl,True,2779.0,2764.0,0.54,True,838.0,838.0,0.0,True,0.99811,True,58.0,57.0,1.0,0.0,1.0,False,0.038,0.642,True,0.99837,True,False,False,False,False,0.99837
we00085__m2_corrupt_text__default,we00085,webcode2m,m2_corrupt_text,M2,text,breaking,default,False,ok,1.0,5,0.3,,corrupted 8/27 chars in <h1 id=5 750x57>,True,1.0,True,6417.0,0.005982,False,"538,17,973,45",qwen2.5-vl,True,2779.0,2785.0,-0.216,False,838.0,838.0,0.0,True,0.99396,False,58.0,58.0,0.9995,7.15,0.0,False,0.001,0.41,True,0.99057,True,False,False,False,False,0.99057
we00085__m3_shift_element__px8,we00085,webcode2m,m3_shift_element,M3,geometry,breaking,px8,False,ok,1.0,48,8.0,,margin-left 0->8px on <a id=48 122x30>,True,1.0,True,716.0,0.000668,False,"284,401,395,410",qwen2.5-vl,True,2779.0,2789.0,-0.36,False,838.0,838.0,0.0,True,1.0,True,58.0,58.0,1.0,0.0,0.0,True,0.001,0.015,True,0.99888,True,False,False,True,False,0.99888
we00085__m3_shift_element__px16,we00085,webcode2m,m3_shift_element,M3,geometry,breaking,px16,False,ok,1.0,31,16.0,,margin-left 0->16px on <li id=31 80x15>,True,1.0,True,871.0,0.000812,False,"324,238,461,250",qwen2.5-vl,True,2779.0,2790.0,-0.396,False,838.0,838.0,0.0,True,1.0,True,58.0,58.0,0.9955,16.0,0.0,False,0.01,3.785,True,0.99841,True,False,False,False,False,0.99841
we00085__m3_shift_element__px32,we00085,webcode2m,m3_shift_element,M3,geometry,breaking,px32,False,ok,1.0,49,32.0,,margin-left 0->32px on <div id=49 600x334>,True,1.0,True,716598.0,0.477274,True,"250,80,1029,837",qwen2.5-vl,True,2779.0,2790.0,-0.396,False,838.0,1173.0,335.0,False,1.0,True,58.0,58.0,0.4632,399.0,0.0,False,8.42,30.757,False,0.835,True,False,False,False,False,0.80449
